"Name","Start","End","Duration","Process"
"Crear variables dummy en R. - Google Chrome","2023-05-08T23:51:48.0000000","2023-05-08T23:52:21.0000000","0:00:33","Google Chrome"
"Nueva pestaña - Google Chrome","2023-05-08T23:52:21.0000000","2023-05-08T23:52:26.0000000","0:00:05","Google Chrome"
"Conmutación de tareas","2023-05-08T23:52:26.0000000","2023-05-08T23:52:32.0000000","0:00:06","Sistema operativo Microsoft® Windows®"
"Error in `[.xgb.DMatrix`(x, 0, , drop = FALSE) : unused argument (drop = FALSE) - Buscar con Google - Google Chrome","2023-05-08T23:52:32.0000000","2023-05-08T23:52:42.0000000","0:00:10","Google Chrome"
"dataframe - R - XGBoost: Error building DMatrix - Stack Overflow - Google Chrome","2023-05-08T23:52:42.0000000","2023-05-08T23:53:13.0000000","0:00:31","Google Chrome"
"excesoMortalidad - main - RStudio","2023-05-08T23:53:13.0000000","2023-05-08T23:53:20.0000000","0:00:07","RStudio"
"dataframe - R - XGBoost: Error building DMatrix - Stack Overflow - Google Chrome","2023-05-08T23:53:20.0000000","2023-05-08T23:54:39.0000000","0:01:19","Google Chrome"
"excesoMortalidad - main - RStudio","2023-05-08T23:54:39.0000000","2023-05-08T23:54:54.0000000","0:00:15","RStudio"
"dataframe - R - XGBoost: Error building DMatrix - Stack Overflow - Google Chrome","2023-05-08T23:54:54.0000000","2023-05-08T23:55:09.0000000","0:00:15","Google Chrome"
"excesoMortalidad - main - RStudio","2023-05-08T23:55:09.0000000","2023-05-08T23:55:31.0000000","0:00:22","RStudio"
"Error in `[.xgb.DMatrix`(x, 0, , drop = FALSE) : unused argument (drop = FALSE) - Buscar con Google - Google Chrome","2023-05-08T23:55:31.0000000","2023-05-08T23:55:47.0000000","0:00:16","Google Chrome"
"Sparse matrix (dgCMatrix) used with xgboost giving errors in train() · Issue #593 · topepo/caret - Google Chrome","2023-05-08T23:55:47.0000000","2023-05-08T23:56:34.0000000","0:00:47","Google Chrome"
"Error in `[.xgb.DMatrix`(x, 0, , drop = FALSE) : unused argument (drop = FALSE) - Buscar con Google - Google Chrome","2023-05-08T23:56:34.0000000","2023-05-08T23:56:44.0000000","0:00:10","Google Chrome"
"Sparse matrix (dgCMatrix) used with xgboost giving errors in train() · Issue #593 · topepo/caret - Google Chrome","2023-05-08T23:56:44.0000000","2023-05-08T23:56:53.0000000","0:00:09","Google Chrome"
"Error in `[.xgb.DMatrix`(x, 0, , drop = FALSE) : unused argument (drop = FALSE) - Buscar con Google - Google Chrome","2023-05-08T23:56:53.0000000","2023-05-08T23:57:07.0000000","0:00:14","Google Chrome"
"dataframe - R - XGBoost: Error building DMatrix - Stack Overflow - Google Chrome","2023-05-08T23:57:07.0000000","2023-05-08T23:57:13.0000000","0:00:06","Google Chrome"
"Error in `[.xgb.DMatrix`(x, 0, , drop = FALSE) : unused argument (drop = FALSE) - Buscar con Google - Google Chrome","2023-05-08T23:57:13.0000000","2023-05-08T23:57:34.0000000","0:00:21","Google Chrome"
"error in xgb.Dmatrix - Posit Community - Google Chrome","2023-05-08T23:57:34.0000000","2023-05-08T23:58:08.0000000","0:00:34","Google Chrome"
"error in xgb.Dmatrix - Posit Community - Google Chrome","2023-05-08T23:58:08.0000000","2023-05-08T23:58:24.0000000","0:00:16","Google Chrome"
"excesoMortalidad - main - RStudio","2023-05-08T23:58:24.0000000","2023-05-09T00:02:24.0000000","0:04:00","RStudio"
"Cisco Jabber Application","2023-05-09T00:02:24.0000000","2023-05-09T00:02:29.0000000","0:00:05","Cisco Jabber Application"
"error in xgb.Dmatrix - Posit Community - Google Chrome","2023-05-09T00:02:29.0000000","2023-05-09T00:02:35.0000000","0:00:06","Google Chrome"
"Error in `[.xgb.DMatrix`(x, 0, , drop = FALSE) : unused argument (drop = FALSE) - Buscar con Google - Google Chrome","2023-05-09T00:02:35.0000000","2023-05-09T00:03:29.0000000","0:00:54","Google Chrome"
"""Error in `[.xgb.DMatrix`(x, 0, , drop = FALSE) : unused argument (drop = FALSE)"" - Buscar con Google - Google Chrome","2023-05-09T00:03:29.0000000","2023-05-09T00:05:18.0000000","0:01:49","Google Chrome"
"time - Error in `[.xgb.DMatrix`(x, 0, , drop = FALSE) : unused argument (drop = FALSE) in R - Stack Overflow - Google Chrome","2023-05-09T00:05:18.0000000","2023-05-09T00:06:36.0000000","0:01:18","Google Chrome"
"excesoMortalidad - main - RStudio","2023-05-09T00:06:36.0000000","2023-05-09T00:07:13.0000000","0:00:37","RStudio"
"xgboost time series forecast in R – Data Side of Life - Google Chrome","2023-05-09T00:07:13.0000000","2023-05-09T00:07:22.0000000","0:00:09","Google Chrome"
"excesoMortalidad - main - RStudio","2023-05-09T00:07:22.0000000","2023-05-09T00:07:33.0000000","0:00:11","RStudio"
"xgboost time series forecast in R – Data Side of Life - Google Chrome","2023-05-09T00:07:33.0000000","2023-05-09T00:08:17.0000000","0:00:44","Google Chrome"
"excesoMortalidad - main - RStudio","2023-05-09T00:08:17.0000000","2023-05-09T00:08:36.0000000","0:00:19","RStudio"
"xgboost time series forecast in R – Data Side of Life - Google Chrome","2023-05-09T00:08:36.0000000","2023-05-09T00:10:05.0000000","0:01:29","Google Chrome"
"excesoMortalidad - main - RStudio","2023-05-09T00:10:05.0000000","2023-05-09T00:12:26.0000000","0:02:21","RStudio"
"xgboost time series forecast in R – Data Side of Life - Google Chrome","2023-05-09T00:12:26.0000000","2023-05-09T00:13:08.0000000","0:00:42","Google Chrome"
"excesoMortalidad - main - RStudio","2023-05-09T00:13:08.0000000","2023-05-09T00:14:18.0000000","0:01:10","RStudio"
"xgboost time series forecast in R – Data Side of Life - Google Chrome","2023-05-09T00:14:18.0000000","2023-05-09T00:14:42.0000000","0:00:24","Google Chrome"
"time - Error in `[.xgb.DMatrix`(x, 0, , drop = FALSE) : unused argument (drop = FALSE) in R - Stack Overflow - Google Chrome","2023-05-09T00:14:42.0000000","2023-05-09T00:14:48.0000000","0:00:06","Google Chrome"
"time - Error in `[.xgb.DMatrix`(x, 0, , drop = FALSE) : unused argument (drop = FALSE) in R - Stack Overflow - Google Chrome","2023-05-09T00:14:48.0000000","2023-05-09T00:14:59.0000000","0:00:11","Google Chrome"
"xgboost time seirs interval - Buscar con Google - Google Chrome","2023-05-09T00:14:59.0000000","2023-05-09T00:15:19.0000000","0:00:20","Google Chrome"
"Cisco Jabber Application","2023-05-09T00:15:19.0000000","2023-05-09T00:15:27.0000000","0:00:08","Cisco Jabber Application"
"Google Chrome","2023-05-09T00:15:27.0000000","2023-05-09T00:16:37.0000000","0:01:10","Google Chrome"
"xgboost time seirs interval - Buscar con Google - Google Chrome","2023-05-09T00:16:37.0000000","2023-05-09T00:16:44.0000000","0:00:07","Google Chrome"
"xgboost time seirs interval in r - Buscar con Google - Google Chrome","2023-05-09T00:16:44.0000000","2023-05-09T00:16:51.0000000","0:00:07","Google Chrome"
"How to Use XGBoost for Time Series Forecasting - MachineLearningMastery.com - Google Chrome","2023-05-09T00:16:51.0000000","2023-05-09T00:17:01.0000000","0:00:10","Google Chrome"
"xgboost time seirs interval in r - Buscar con Google - Google Chrome","2023-05-09T00:17:01.0000000","2023-05-09T00:17:15.0000000","0:00:14","Google Chrome"
"Prediction intervals when forecasting with machine learning models - Google Chrome","2023-05-09T00:17:15.0000000","2023-05-09T00:17:54.0000000","0:00:39","Google Chrome"
"xgboost time seirs interval in r - Buscar con Google - Google Chrome","2023-05-09T00:17:54.0000000","2023-05-09T00:18:08.0000000","0:00:14","Google Chrome"
"RPubs - Time series forecasting using machine learning - Google Chrome","2023-05-09T00:18:08.0000000","2023-05-09T00:19:44.0000000","0:01:36","Google Chrome"
"xgboost time seirs interval in r - Buscar con Google - Google Chrome","2023-05-09T00:19:44.0000000","2023-05-09T00:20:00.0000000","0:00:16","Google Chrome"
"machine learning - Confidence interval for xgboost regression in R - Stack Overflow - Google Chrome","2023-05-09T00:20:00.0000000","2023-05-09T00:20:34.0000000","0:00:34","Google Chrome"
"excesoMortalidad - main - RStudio","2023-05-09T00:20:34.0000000","2023-05-09T00:23:06.0000000","0:02:32","RStudio"
"xgboost time seirs interval in r - Buscar con Google - Google Chrome","2023-05-09T00:23:06.0000000","2023-05-09T00:23:27.0000000","0:00:21","Google Chrome"
"r - Getting confidence intervals on prediction from caret::train - Stack Overflow - Google Chrome","2023-05-09T00:23:27.0000000","2023-05-09T00:23:34.0000000","0:00:07","Google Chrome"
"xgboost prediction interval in r - Buscar con Google - Google Chrome","2023-05-09T00:23:34.0000000","2023-05-09T00:23:50.0000000","0:00:16","Google Chrome"
"r - Getting confidence intervals on prediction from caret::train - Stack Overflow - Google Chrome","2023-05-09T00:23:50.0000000","2023-05-09T00:24:04.0000000","0:00:14","Google Chrome"
"excesoMortalidad - main - RStudio","2023-05-09T00:24:04.0000000","2023-05-09T00:24:23.0000000","0:00:19","RStudio"
"r - Getting confidence intervals on prediction from caret::train - Stack Overflow - Google Chrome","2023-05-09T00:24:23.0000000","2023-05-09T00:27:03.0000000","0:02:40","Google Chrome"
"RPubs - Time series forecasting using machine learning - Google Chrome","2023-05-09T00:27:03.0000000","2023-05-09T00:27:17.0000000","0:00:14","Google Chrome"
"RPubs - Time series forecasting using machine learning - Google Chrome","2023-05-09T00:27:17.0000000","2023-05-09T00:27:48.0000000","0:00:31","Google Chrome"
"xgboost r estimate interval in predictions - Buscar con Google - Google Chrome","2023-05-09T00:27:48.0000000","2023-05-09T00:27:55.0000000","0:00:07","Google Chrome"
"machine learning - How to obtain a confidence interval or a measure of prediction dispersion when using xgboost for classification? - Stack Overflow - Google Chrome","2023-05-09T00:27:55.0000000","2023-05-09T00:28:47.0000000","0:00:52","Google Chrome"
"excesoMortalidad - main - RStudio","2023-05-09T00:28:47.0000000","2023-05-09T00:45:38.0000000","0:16:51","RStudio"
"RStudio: Notebook Output","2023-05-09T00:45:38.0000000","2023-05-09T00:49:49.0000000","0:04:11","RStudio"
"excesoMortalidad - main - RStudio","2023-05-09T00:49:49.0000000","2023-05-09T00:54:22.0000000","0:04:33","RStudio"
"RStudio: Notebook Output","2023-05-09T00:54:22.0000000","2023-05-09T00:55:24.0000000","0:01:02","RStudio"
"excesoMortalidad - main - RStudio","2023-05-09T00:55:24.0000000","2023-05-09T00:56:02.0000000","0:00:38","RStudio"
"machine learning - How to obtain a confidence interval or a measure of prediction dispersion when using xgboost for classification? - Stack Overflow - Google Chrome","2023-05-09T00:56:02.0000000","2023-05-09T00:56:10.0000000","0:00:08","Google Chrome"
"xgbTree in r interval of prediction - Buscar con Google - Google Chrome","2023-05-09T00:56:10.0000000","2023-05-09T00:56:19.0000000","0:00:09","Google Chrome"
"raster - Predicting confidence intervals for a XGBOOST model calibrated with Caret in r - Stack Overflow - Google Chrome","2023-05-09T00:56:19.0000000","2023-05-09T00:57:20.0000000","0:01:01","Google Chrome"
"New chat - Google Chrome","2023-05-09T00:57:20.0000000","2023-05-09T00:57:33.0000000","0:00:13","Google Chrome"
"raster - Predicting confidence intervals for a XGBOOST model calibrated with Caret in r - Stack Overflow - Google Chrome","2023-05-09T00:57:33.0000000","2023-05-09T00:58:20.0000000","0:00:47","Google Chrome"
"New chat - Google Chrome","2023-05-09T00:58:20.0000000","2023-05-09T00:59:06.0000000","0:00:46","Google Chrome"
"XGBOOST Prediction Intervals - Google Chrome","2023-05-09T00:59:06.0000000","2023-05-09T01:00:26.0000000","0:01:20","Google Chrome"
"New chat - Google Chrome","2023-05-09T01:00:26.0000000","2023-05-09T01:01:09.0000000","0:00:43","Google Chrome"
"Sistema operativo Microsoft® Windows®","2023-05-09T01:01:09.0000000","2023-05-09T01:01:15.0000000","0:00:06","Sistema operativo Microsoft® Windows®"
"Descargas","2023-05-09T01:01:15.0000000","2023-05-09T01:01:37.0000000","0:00:22","Sistema operativo Microsoft® Windows®"
"Documentos","2023-05-09T01:01:37.0000000","2023-05-09T01:01:44.0000000","0:00:07","Sistema operativo Microsoft® Windows®"
"New chat - Google Chrome","2023-05-09T01:01:44.0000000","2023-05-09T01:02:25.0000000","0:00:41","Google Chrome"
"RCEL - Google Chrome","2023-05-09T01:02:25.0000000","2023-05-09T01:02:30.0000000","0:00:05","Google Chrome"
"jech-2020-214764 1..11 - Google Chrome","2023-05-09T01:02:30.0000000","2023-05-09T01:02:58.0000000","0:00:28","Google Chrome"
"Mixed Model for Analyzing Geographic Variability in Mortality Rates on JSTOR - Google Chrome","2023-05-09T01:02:58.0000000","2023-05-09T01:03:14.0000000","0:00:16","Google Chrome"
"Sistema operativo Microsoft® Windows®","2023-05-09T01:03:14.0000000","2023-05-09T01:03:19.0000000","0:00:05","Sistema operativo Microsoft® Windows®"
"Descargas","2023-05-09T01:03:19.0000000","2023-05-09T01:04:35.0000000","0:01:16","Sistema operativo Microsoft® Windows®"
"xgbTree in r interval of prediction - Buscar con Google - Google Chrome","2023-05-09T01:04:35.0000000","2023-05-09T01:04:40.0000000","0:00:05","Google Chrome"
"Nueva pestaña - Google Chrome","2023-05-09T01:04:40.0000000","2023-05-09T01:04:47.0000000","0:00:07","Google Chrome"
"academico - Buscar con Google - Google Chrome","2023-05-09T01:04:47.0000000","2023-05-09T01:04:52.0000000","0:00:05","Google Chrome"
"Google Académico - Google Chrome","2023-05-09T01:04:52.0000000","2023-05-09T01:05:17.0000000","0:00:25","Google Chrome"
"mortality excess method median - Google Académico - Google Chrome","2023-05-09T01:05:17.0000000","2023-05-09T01:05:28.0000000","0:00:11","Google Chrome"
"mortality excess covid method median - Google Académico - Google Chrome","2023-05-09T01:05:28.0000000","2023-05-09T01:05:56.0000000","0:00:28","Google Chrome"
"What should be the baseline when calculating excess mortality? New approaches suggest that we have underestimated the impact of the COVID-19 pandemic and previous winter peaks - ScienceDirect - Google Chrome","2023-05-09T01:05:56.0000000","2023-05-09T01:11:34.0000000","0:05:38","Google Chrome"
"New chat - Google Chrome","2023-05-09T01:11:34.0000000","2023-05-09T01:11:43.0000000","0:00:09","Google Chrome"
"excesoMortalidad - main - RStudio","2023-05-09T01:11:43.0000000","2023-05-09T01:12:16.0000000","0:00:33","RStudio"
"New chat - Google Chrome","2023-05-09T01:12:16.0000000","2023-05-09T01:12:35.0000000","0:00:19","Google Chrome"
"excesoMortalidad - main - RStudio","2023-05-09T01:12:35.0000000","2023-05-09T01:13:27.0000000","0:00:52","RStudio"
"What should be the baseline when calculating excess mortality? New approaches suggest that we have underestimated the impact of the COVID-19 pandemic and previous winter peaks - ScienceDirect - Google Chrome","2023-05-09T01:13:27.0000000","2023-05-09T01:13:34.0000000","0:00:07","Google Chrome"
"Nueva pestaña - Google Chrome","2023-05-09T01:13:34.0000000","2023-05-09T01:13:41.0000000","0:00:07","Google Chrome"
"stats::predict for xgboost - Buscar con Google - Google Chrome","2023-05-09T01:13:41.0000000","2023-05-09T01:13:49.0000000","0:00:08","Google Chrome"
"Prediction — xgboost 1.7.5 documentation - Google Chrome","2023-05-09T01:13:49.0000000","2023-05-09T01:14:03.0000000","0:00:14","Google Chrome"
"stats::predict for xgboost r - Buscar con Google - Google Chrome","2023-05-09T01:14:03.0000000","2023-05-09T01:14:19.0000000","0:00:16","Google Chrome"
"RPubs - Traffic Prediction Using Arima and XGBOOST in R - Google Chrome","2023-05-09T01:14:19.0000000","2023-05-09T01:17:14.0000000","0:02:55","Google Chrome"
"stats::predict for xgboost r - Buscar con Google - Google Chrome","2023-05-09T01:17:14.0000000","2023-05-09T01:17:29.0000000","0:00:15","Google Chrome"
"confidence interval for xgboost - Buscar con Google - Google Chrome","2023-05-09T01:17:29.0000000","2023-05-09T01:17:37.0000000","0:00:08","Google Chrome"
"regression - Prediction Intervals Using XGBoost - Data Science Stack Exchange - Google Chrome","2023-05-09T01:17:37.0000000","2023-05-09T01:18:55.0000000","0:01:18","Google Chrome"
"machine learning - How to obtain a confidence interval or a measure of prediction dispersion when using xgboost for classification? - Stack Overflow - Google Chrome","2023-05-09T01:18:55.0000000","2023-05-09T01:19:04.0000000","0:00:09","Google Chrome"
"regression - Prediction Intervals Using XGBoost - Data Science Stack Exchange - Google Chrome","2023-05-09T01:19:04.0000000","2023-05-09T01:19:09.0000000","0:00:05","Google Chrome"
"machine learning - How to obtain a confidence interval or a measure of prediction dispersion when using xgboost for classification? - Stack Overflow - Google Chrome","2023-05-09T01:19:09.0000000","2023-05-09T01:19:14.0000000","0:00:05","Google Chrome"
"regression - Prediction Intervals Using XGBoost - Data Science Stack Exchange - Google Chrome","2023-05-09T01:19:14.0000000","2023-05-09T01:19:47.0000000","0:00:33","Google Chrome"
"regression - Prediction Intervals Using XGBoost - Data Science Stack Exchange - Google Chrome","2023-05-09T01:19:47.0000000","2023-05-09T01:19:56.0000000","0:00:09","Google Chrome"
"gbaggin for xgboot to estimate intervals in r - Buscar con Google - Google Chrome","2023-05-09T01:19:56.0000000","2023-05-09T01:20:08.0000000","0:00:12","Google Chrome"
"machine learning - How to obtain a confidence interval or a measure of prediction dispersion when using xgboost for classification? - Stack Overflow - Google Chrome","2023-05-09T01:20:08.0000000","2023-05-09T01:20:18.0000000","0:00:10","Google Chrome"
"Confidence intervals for XGBoost | Towards Data Science - Google Chrome","2023-05-09T01:20:18.0000000","2023-05-09T01:21:44.0000000","0:01:26","Google Chrome"
"gbaggin for xgboot to estimate intervals in r - Buscar con Google - Google Chrome","2023-05-09T01:21:44.0000000","2023-05-09T01:21:49.0000000","0:00:05","Google Chrome"
